Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Oxygen Electronics,0.07,,0,0.02,0.08,0.16
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pacer Digital ,0.27,,0,1.41,1.09,2.77
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pacific Aerodyne,0.01,,0,0.01,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pactron Corporation,6.53,,0,24.52,22.93,53.97
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,PalPilot International ,0,,0,0,5.11,5.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Panasonic Avionics ,1.31,,0,0.81,3.41,5.53
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Parallax Incorporated,0.4,,0,0.8,0.74,1.94
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,PCSC Access ,0,,0,0.18,0.18,0.35
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pennatronics,0,,0,0.15,0.11,0.26
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Perfect Parts ,2.77,,0,6.14,13.66,22.57
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Perkinelmer,0.03,,0,0.02,0.02,0.07
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Persistor Instruments ,0.22,,0,0.67,1.07,1.96
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"PGS Research, ",16.97,,0,0,0,16.97
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Phase Electronics,0.59,,0,14.8,1.04,16.43
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Philips Ultrasound,1.72,,0,5.2,3.38,10.3
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Phonon Corporation,2.9,,0,7.73,53.39,64.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Photo Research ,0,,0,0.72,0.5,1.22
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Photonics Service ,0.01,,0,0.03,0.04,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Physio Control,0.01,,0,0.03,0.04,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pinnacle Technology ,2.3,,0,1.41,1.59,5.3
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pioneer Circuits ,0.52,,0,0.36,1.69,2.57
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Playing With ,12.23,,0,0.57,0,12.79
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Plexus Corp. ,24.17,,0,33.03,26.55,83.74
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Plexus Corporation,76.78,,0,97.32,98.45,272.55
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"PMC-Sierra US, ",36.87,,0,33.84,59.52,130.23
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Power Design ,0.17,,0,7.93,26.63,34.73
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Power Designers ,0,,0,0,0.94,0.94
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Power Monitors ,0.26,,0,0.26,0.09,0.61
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Powerlines LLC,0.51,,0,1.6,1.1,3.22
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,PPI-Time Zero,0,,0,0.1,0.08,0.18
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,PPI/Time Zero,0.01,,0,0.02,0.02,0.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Praxsym Incorporated,0,,0,0.11,0,0.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Precise Connections ,8.69,,0,17.58,28.9,55.18
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Precision Assembly ,0,,0,0.67,0,0.67
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Precision Microcontrol ,4.04,,0,3.25,8.59,15.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Precision Technology ,0,,0,0,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Primary Rate,0.29,,0,0.88,1.9,3.07
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Princeton Technology ,0,,0,0.11,2.79,2.9
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Procircuit Incorporated,0.84,,0,0.6,0.69,2.13
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Protech Design,0.02,,0,0.05,0.08,0.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Protection Technologies ,47.91,,0,36.08,82.93,166.92
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Protodesign Incorporated,3.64,,0,4.87,3.86,12.37
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Proven Process ,0,,0,4.61,0,4.61
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Proxy Manufacturing ,2.53,,0,6.91,20.76,30.2
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,PT Systems ,0.15,,0,0.15,0,0.31
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Purest Colloids, ",0.05,,0,0.19,0.21,0.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Push Incorporated,14.49,,0,12.32,34.05,60.86
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pyott-Boone Electronics,1.15,,0,1.85,1.37,4.37
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pyramid 1,0.24,,0,0.85,7.34,8.42
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Pyramid Incorproated,0.14,,0,0.3,0.22,0.66
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,QT Petroleum ,0.09,,0,0,0.58,0.67
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,QT Technologies,0.21,,0,0,1.36,1.57
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Qual-Pro Corporation,0.5,,0,0.25,0.1,0.85
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Qualex Industries ,2.87,,0,5.73,10.09,18.69
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Qualitel Corporation,1.3,,0,0.13,1.67,3.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Quality Manufacturing ,8.89,,0,31.92,26.45,67.26
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Quality Systems ,3.28,,0,1.24,2.98,7.5
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Quantronic,0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Quartet Technology ,0.51,,0,0.51,3.75,4.78
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Quest Components,0,,0,0,0.22,0.22
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Quiktek Assembly,0.17,,0,0.16,0.15,0.49
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,R&D Altanova,5.59,,0,1.95,2.73,10.27
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,R&D Circuits ,0.09,,0,2.11,1.13,3.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rait 88 ,0.01,,0,0.01,0.04,0.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Raven Engineering, ",0.05,,0,0.04,0.03,0.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Raytheon,0,,0,0.6,1.08,1.68
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Reel Canvas ,0.2,,0,1.18,0.84,2.22
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Reim Electronics ,1.48,,0,0.3,3.41,5.19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"RelianceCM, LLC.",2.02,,0,5.08,7.13,14.23
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Remcor Technical ,0,,0,0,0.47,0.47
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Respect-for-Life, Inc.",0,,0,0,0,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RF Technology,16.33,,0,16.33,0,32.67
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RFL Electronics ,0,,0,1.43,0,1.43
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rincon Research ,0.03,,0,0.02,0.07,0.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rio Repair,11.6,,0,0,16.24,27.85
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RJL Systems ,2.24,,0,4.93,30.47,37.64
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RNC Electronics,13.65,,0,0,0,13.65
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Robert  ,0.2,,0,0.12,0.01,0.33
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rochester Electronics ,1383.87,,0,2236.32,5098.17,8718.36
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rocket EMS,0,,0,0.01,0.04,0.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rockwell Collins,0.06,,0,0.05,0.04,0.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rohrback Cosasco ,0.26,,0,1.32,1.45,3.03
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Ronan Engineering ,0.57,,0,1.97,3.25,5.79
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RSR Electronics ,10.78,,0,18.62,31.05,60.44
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"RTC Manufacturing, ",1.57,,0,0,6.49,8.06
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RTP Corporation,10.94,,0,9.12,17.87,37.94
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,RTX Systems ,4.15,,0,0.72,4.39,9.27
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Rumsey Electric,0.01,,0,0,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Rush PCB, ",77.5,,0,30.75,2.67,110.92
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Ryan Pavlovsky,0.04,,0,0.09,0.12,0.25
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,SAIC,0.05,,0,0.07,0.22,0.34
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Saline Lectronics ,3.04,,0,0.96,2.54,6.55
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sanmina,51.72,,0,396.53,155.12,603.36
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sanmina - ,0.27,,0,0.43,0.19,0.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sanmina Corporation,7.66,,0,28.41,4.31,40.38
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sanmina-SCI,0.77,,0,2.51,2.71,5.99
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sanmina-SCI Corporation,7.56,,0,14.39,18.65,40.6
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sanmina-SCI RSP ,128.41,,0,47.53,54.18,230.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,SAS Manufacturing ,0.64,,0,0.29,0.3,1.23
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Scaletron Industries ,1.12,,0,7.38,11.1,19.6
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Schippers and ,1.15,,0,2.88,1.15,5.19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,SCI Technologies ,0.04,,0,0.11,0.09,0.23
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sciton Incorporated,0.13,,0,0.22,0.53,0.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,SD International,0.12,,0,0.33,0.43,0.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Secure Care ,0.7,,0,1.99,2.59,5.28
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Semi-Kinetics,29.98,,0,43.42,80.27,153.68
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Semper FI ,0,,0,0.14,0.7,0.84
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Sensidyne, LP",0,,0,4.31,13.79,18.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sensit Technologies,0.05,,0,0.06,0.03,0.14
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sensorex Corporation,0,,0,1.92,1.8,3.72
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Shilpi Sanghi,0.03,,0,0.01,0.03,0.06
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Shivvers Inc.,0.01,,0,0.01,0.02,0.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sibex Inc.,0.03,,0,0.08,0.58,0.7
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Siena College,0.66,,0,1.46,8.11,10.23
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sierra Assembly ,1.57,,0,1.27,4.19,7.03
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sierra Development ,0.48,,0,0.88,1.31,2.67
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sierra Monitor ,14.68,,0,23.23,33.86,71.76
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sierra Proto ,5.32,,0,40.39,58.01,103.72
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Siix USA ,0.13,,0,0,0,0.13
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sirius XM ,16.31,,0,2.51,221.47,240.29
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Siriusft,0.84,,0,0.44,0.19,1.47
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Sirona Dental, ",0.05,,0,5.4,0.31,5.76
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Smart Audio ,0,,0,1.99,1.99,3.97
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,SMT Manufacturing ,0.15,,0,0.06,0.25,0.46
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Soartech Industries ,0,,0,0.26,0.03,0.28
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Soldering Electronics ,0,,0,12.42,2.48,14.91
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Sonic Manufacturing ,20.11,,0,19.76,25.58,65.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Source One ,0.23,,0,0.2,0.34,0.77
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,South Bay ,0.06,,0,0.01,0.03,0.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,South Electronics,0.32,,0,0.45,0.19,0.96
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,South Mountain ,0.14,,0,0.11,0.26,0.51
