Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",DUMPS electronic ,1.35,,0,3.82,7.15,12.32
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",EBE Elektro-Bau-Elemente ,0.05,,0,0.44,14.16,14.65
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Eckelmann AG,4.67,,0,0,0,4.67
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",edb-electronic GmbH,0,,0,0,0.04,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",EFB GmbH,1.85,,0,3.45,1.13,6.42
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",EKS Elektronikservice ,0.41,,0,0,0,0.41
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Electronic Direct ,7.46,,0,7.78,0.65,15.88
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Electronic Service ,1.77,,0,0.14,2.18,4.1
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Elektron Systeme ,5.26,,0,1.18,1.23,7.68
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Elektronic Thoma ,7.36,,0,8.72,22.14,38.23
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Elma Electronic ,225.28,,0,22.53,9.24,257.05
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Elotec Fischer ,0.84,,0,1.12,8.94,10.9
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Elprog GmbH,0.2,,0,0.06,0.31,0.58
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Endress+Hauser,0,,0,6.84,0.72,7.56
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",EP Elektro ,1.12,,0,0,0.12,1.24
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ergo: elektronik ,0.13,,0,0,0.08,0.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ETL Elekrotechnik ,0.02,,0,0.08,0.26,0.35
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Exotronic GmbH,0.07,,0,0.12,0.13,0.32
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",FARN COMPUTER ,0,,0,0.88,0,0.88
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Fasel GmbH ,1.32,,0,0.97,1.75,4.05
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Fritsch Elektronik ,1.33,,0,0.15,0.28,1.75
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",FRIWO Geratebau ,0.02,,0,0.28,0.06,0.36
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",GEMAC Gesellschaft ,0.4,,0,0.41,2.34,3.15
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Germaneers GmbH,2662.08,,0,3820.03,0,6482.12
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",GMS Electronic ,3.82,,0,5.94,6.01,15.77
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Gruninger Electronics,0.09,,0,0.21,0.1,0.4
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",GSI Helmholtzzentrum ,0,,0,0,0.46,0.46
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Gunter Holland,0.08,,0,0.28,0.07,0.43
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Haberer ProTec ,3.72,,0,15.02,5.51,24.25
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Hannusch Industrieelektronik ,2.09,,0,0.23,0.58,2.89
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",HCS-Elektronik GmbH,44.58,,0,12.52,30.9,88
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",HEGUtechnik GmbH ,0.09,,0,0.19,0.16,0.44
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Helmut Rossmanith ,13.87,,0,17.35,11.42,42.64
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",HIRO Innov.+Pr.D.GmbH&Co.KG,10.4,,0,13.08,16.22,39.7
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Humboldt-Universitat zu ,0.58,,0,0.7,0.55,1.82
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",HW Systemtechnik,3.3,,0,16.51,9.39,29.2
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",imc Messsysteme ,10.53,,0,22.75,1.74,35.03
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",IMO GmbH,0.05,,0,0.07,1.25,1.38
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Ingenieurburo Dmitry ,0.53,,0,85.13,28.27,113.93
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Intercard GmbH,0.06,,0,0.48,0.46,0.99
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Iseg Spezialelektronik ,0.38,,0,0.69,0,1.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",JDSU Deutschland ,0.25,,0,0.12,0.05,0.42
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",K.P. Mundinger ,5.26,,0,3.2,4.8,13.25
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",K.U.M. Umwelt-u. ,1.78,,0,0.68,0.06,2.51
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ke-tronik,0,,0,0.15,0,0.15
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Kessler Systems ,1.77,,0,0.25,0.13,2.15
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Kirstein GmbH ,0.11,,0,17.03,5.65,22.79
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Klotz Communications ,0,,0,0,0.23,0.23
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",KLUGESHERZ GmbH,1.38,,0,2.25,9.05,12.68
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Kraus Hardware ,0,,0,0,401.5,401.5
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Kuttig Electronic ,0.56,,0,0,1.43,1.99
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Lacon Electronic ,0,,0,0.96,0,0.96
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",LFG-Oertel,3.96,,0,15.95,13.28,33.2
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MAHE ELECTRONIC ,1.55,,0,0.21,2.6,4.35
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Mair Elektronik ,1.34,,0,3.68,23.27,28.29
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Mair Produktion ,0.06,,0,0.03,0.09,0.18
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MaZET GmbH,5.92,,0,0.95,0,6.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ME - ,0.07,,0,0.03,0.12,0.22
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MEAT Teucher,0.57,,0,0.68,0.45,1.7
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MEC Elektronische ,0.02,,0,0.04,0.03,0.09
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MICROSENS GmbH ,4.13,,0,0,1.65,5.78
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Mikrolab GmbH,1.19,,0,1.89,3.18,6.27
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MLS Lanny ,4.79,,0,1.69,7.35,13.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",MSE Elektronik,0.16,,0,0.03,0.01,0.2
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Neways Neunkirchen ,0.01,,0,0.02,0,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Optilab,0.46,,0,0.04,0.1,0.6
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",P&R Geratetechnik ,3.05,,0,0.86,1.63,5.55
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",P.C.E.M. Sommer ,0,,0,0.41,0.73,1.14
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Pepperl+Fuchs GmbH,5.91,,0,24.58,9.13,39.62
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Phoenix Contact ,4.46,,0,5.46,8.22,18.14
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ProServ Electronic ,0.07,,0,0.19,0.08,0.33
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",PTW- Freiburg,0.07,,0,0.1,0.04,0.2
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",RAFI Eltec ,64.2,,0,45.37,43.15,152.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Robert Bosch ,0.28,,0,0.27,0.25,0.8
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",RoPro Produktions ,51.11,,0,66.14,54.39,171.64
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Sanmina-SCI Germany ,10.43,,0,3.72,0.96,15.11
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Semicon-Pro GmbH,0,,0,0.86,0,0.86
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Sennheiser Electronic,12.85,,0,13.54,16.69,43.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",SeTec GmbH,2.36,,0,2.62,2.36,7.34
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",SEW-Eurodrive GmbH ,2.89,,0,6.23,0.64,9.76
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Siemens AG,27.31,,0,31.63,10.93,69.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Siemens Erlangen,17.28,,0,3.6,0,20.88
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Siemens Healthcare ,0,,0,0.16,0.05,0.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Simos Elektronik ,0,,0,0,2.14,2.14
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",SK-Elektronik GmbH,1.77,,0,0,0.35,2.12
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",SMARTCO GmbH,0.16,,0,0.03,0.01,0.2
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",SMT & ,0,,0,0,0.08,0.08
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Smyczek GmbH,111.35,,0,335.47,50.9,497.71
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Soffker Elektronik ,0.72,,0,0.74,0.17,1.63
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",STEINWALD datentechnik ,0,,0,0,0.18,0.18
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Straschu Industrie-Elektronik ,0,,0,0.12,8.01,8.13
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Sumida Lehesten ,1.91,,0,2.6,5.9,10.41
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",SuS Elektronik ,4.96,,0,6.39,10.11,21.46
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Symmetron GmbH,86.2,,0,98.01,88.36,272.56
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Tecnotron Elektronik ,0.23,,0,1.08,1.09,2.4
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Teseq GmbH,0.34,,0,0.55,0.46,1.36
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Tonfunk GmbH,0.71,,0,0,0,0.71
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",TQ-Systems,28.94,,0,11,0,39.94
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",TQ-Systems GmbH,5.04,,0,4.89,4.73,14.66
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Tronicpool GmbH,0,,0,0.16,0.06,0.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",TURCK Beierfeld ,0.22,,0,0.9,1.19,2.32
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Ultratronik GmbH,0,,0,0,0.04,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Vallon GmbH,0,,0,0.07,0.01,0.08
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",VBE Kamm ,1149.65,,0,0.11,0.29,1150.05
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",VEGA Grieshaber ,412.4,,0,178.6,20.69,611.68
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Vierling Produktion ,2.56,,0,2.88,15.17,20.61
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",W. Kolb ,0.16,,0,0.2,0.14,0.5
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",WALTRON Electronic-Geratebau ,0.43,,0,0.25,0.52,1.19
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",WEETECH GmbH,0.61,,0,0.18,3.31,4.11
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Werner Turck ,14.11,,0,76.04,3.06,93.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Zahner-Elektrik GmbH ,0.46,,0,0.14,0.37,0.97
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ZED Ziegler ,0.01,,0,0.03,0,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Zollner Elektronik ,1.36,,0,0.71,2.72,4.8
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",ABKO Board ,1.38,,0,3.61,0.92,5.91
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Avnet Sunrise ,887.29,,0,1409.07,7250.44,9546.8
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",CEAC International ,98.32,,0,42.33,29.23,169.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Celestica (HK) ,2,,0,81.5,22.09,105.58
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",China Star ,2.19,,0,0.95,1.84,4.97
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong","Chinaecnet Co., ",85.33,,0,84.34,194.54,364.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Chong Ning ,1.97,,0,0.58,0.25,2.8
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",CS Instruments ,0.56,,0,0.14,0.07,0.76
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",DeepSky Corp ,0.3,,0,1.53,1.92,3.76
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Galaxy Electronics ,6.05,,0,27.89,9.79,43.73
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Gillanix HK ,1651.96,,0,5625.96,4471.15,11749.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Hi-Hone Enterprises ,0.24,,0,0.18,1.34,1.76
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Huawei Device ,37.77,,0,113.31,2606.14,2757.22
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",JSD Electronics,0,,0,15.34,5.37,20.71
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Kobi International ,0.15,,0,0.1,0.23,0.48
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Marubun/Arrow (HK) ,0,,0,0,326.45,326.45
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",nVidia C/O ,3.63,,0,118.61,0,122.24
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Ourich Factory ,0.68,,0,2.94,2.49,6.11
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",PC Partner ,0,,0,0.13,0.08,0.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Pylon International ,0.1,,0,0,0.22,0.32
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Sanmina-SCI (Shenzhen) ,43.98,,0,90.38,96.84,231.2
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Tensun Electronic ,54.62,,0,71.16,45.46,171.24
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Tomen Electronics(Hong ,1070.64,,0,1206.28,2290.15,4567.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Tri-T Company ,0.02,,0,0.07,0.04,0.13
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Trio Engineering ,2.43,,0,1.96,3.97,8.36
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",UNI-TOPS INTERNATIONL ,24.27,,0,24.27,0,48.53
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Vtech Communications ,0,,0,0.04,0.03,0.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Weisail Electronics ,1.8,,0,0,0.36,2.16
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",Wongs Electronics ,0,,0,0.18,0,0.18
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",WT Microelectronics ,2309.02,,0,5358.04,13019.55,20686.61
Samples Data,Samples Program TTL,Ind&Healthcare,"Hong Kong",ZTE (H.K.) ,73.96,,0,79.43,0.58,153.96
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",Advanced MP ,7.3,,0,8.89,3.71,19.89
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",EPS Magyarorszag ,2.84,,0,4.34,11.94,19.11
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",Flextronics Budapest ,7.86,,0,30.45,14.75,53.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",Jabil Hungary,0.04,,0,0.02,0.05,0.11
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",NI Hungary ,10.75,,0,5.6,1.9,18.25
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",SEIDEL Elektronik ,0,,0,0.37,0,0.37
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",Smd Technology ,0.1,,0,0.45,2.17,2.73
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",Vision SMT ,0.18,,0,0.07,0.23,0.48
Samples Data,Samples Program TTL,Ind&Healthcare,"Hungary",Zollner Elektronik ,3.72,,0,0.91,1.01,5.64
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Avnet India ,188.78,,0,337.92,354.49,881.2
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Gusto Utility ,370.95,,0,139.11,170.02,680.08
Samples Data,Samples Program TTL,Ind&Healthcare,"India",M/s Samsung ,479.62,,0,203.35,1014.9,1697.87
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Niviqure Meditech ,0.75,,0,0.28,0,1.03
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Prime Telelink ,3.77,,0,5.94,6.84,16.55
Samples Data,Samples Program TTL,Ind&Healthcare,"India",SBEM PVT ,0,,0,8.83,0,8.83
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Siltaq Technologies,25.92,,0,23.11,1.29,50.32
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Source Technologi,2.49,,0,0.93,0.91,4.32
Samples Data,Samples Program TTL,Ind&Healthcare,"India",Tomen Electronics ,40.8,,0,46.52,95.51,182.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Indonesia",PT.Sanmina Batam,10.22,,0,18.27,23.04,51.54
Samples Data,Samples Program TTL,Ind&Healthcare,"Indonesia",Sanmina SCI ,5.11,,0,9.14,11.52,25.77
Samples Data,Samples Program TTL,Ind&Healthcare,"Ireland",F.M.G. Electronics ,25.46,,0,31.72,24.73,81.91
Samples Data,Samples Program TTL,Ind&Healthcare,"Ireland",FMG Electronics ,22.57,,0,39.76,19.66,81.98
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",Elbit Systems,15.82,,0,10.23,10.99,37.05
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",Electro Optics ,1.37,,0,1.42,0.59,3.38
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",Flextronics Israel ,675.29,,0,890.47,3303.16,4868.92
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",MEMTEX,0.4,,0,0.24,0.08,0.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",RH Electronics ,0.14,,0,0.25,0,0.39
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",RH Technologies,0.02,,0,0.04,0,0.06
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",Telematics Wireless ,0.03,,0,0.31,0.03,0.37
Samples Data,Samples Program TTL,Ind&Healthcare,"Israel",Tritech Limited,979.39,,0,179.08,452.69,1611.17
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",A TLC ,9.41,,0,8.24,11.3,28.96
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",BGM Elettronica ,2.54,,0,3.35,0.7,6.59
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Ceia Spa,0,,0,0.81,1.46,2.27
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Det Universita ,85.01,,0,756.49,3190.22,4031.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Egicon SRL,4.52,,0,5.61,7.41,17.53
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Elemaster S.p.A,11.1,,0,15.28,57.68,84.05
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Elettronica Briantea ,26.47,,0,33.04,15.25,74.75
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",G.EL.SE. Srl,0.48,,0,0,0.08,0.56
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",HT Componenti ,1.98,,0,2.57,2.03,6.58
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Huawei Technologies ,0.08,,0,0.21,0.73,1.02
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Link Engineering ,0.93,,0,0.97,0.08,1.99
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Mechatronyx,3.58,,0,0.15,0.18,3.91
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Odel SpA,0.04,,0,0.13,0.08,0.25
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Power-One Italy ,3.92,,0,1.31,0.43,5.66
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Prod.EL. Distribuzione ,0,,0,1.45,0.15,1.6
Samples Data,Samples Program TTL,Ind&Healthcare,"Italy",Urmet Spa,0.85,,0,0.5,1.03,2.38
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",AEMIC Corporation,0.11,,0,0.06,0.13,0.3
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Aishin Co ,1.14,,0,0.92,0.75,2.81
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Arp Co ,9.25,,0,12.73,48.06,70.04
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Asahi Engineering ,0,,0,0.4,2.62,3.02
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Astrointernational Co ,0.03,,0,0.13,0.61,0.76
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Avnet K.K.,3463.96,,0,2742.97,408.47,6615.39
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Century International ,1.54,,0,0.09,1.35,2.98
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Chip One ,0,,0,0,0.24,0.24
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Cross Design ,4.13,,0,7.47,6.86,18.45
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Enax Inc,0.11,,0,0.12,0.16,0.39
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Flextronics International ,9.21,,0,3.07,0,12.28
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Genesis Co ,0,,0,0.04,0.31,0.35
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",IC Lando ,1.51,,0,2,0.28,3.79
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Idi Co ,0.09,,0,0.21,0,0.3
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Komatsu Murata ,3952.37,,0,0,0,3952.37
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",KSY Company ,0,,0,0.02,0.23,0.24
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Marubun Corporation,1312.01,,0,1838.26,1554.73,4705
Samples Data,Samples Program TTL,Ind&Healthcare,"Japan",Mnet Corp,0.23,,0,4.75,0.13,5.11
